article_code,material,form,thickness_mm,diameter_mm,outer_diameter_mm,inner_diameter_mm,width_mm,length_mm,color,variant,group,unit,item_type,is_remnant,article_name,saw_label
PLEIGERPOMLEHT1.5,POM,leht,1.5,,,,1000,2000,natural,,POM,M2,1,Ei,"POM-C leht 1,5mm 1000x2000mm natural",POM leht 1.5x1000x2000 natural (PLEIGERPOMLEHT1.5)
10000492,POM,leht,2,,,,1000,2000,natural,,POM,M2,1,Ei,POM-C 02x1000x2000mm natural,POM leht 2x1000x2000 natural (10000492)
10000493,POM,leht,2,,,,1000,2000,must,,POM,M2,1,Ei,POM-C 02x1000x2000mm must,POM leht 2x1000x2000 must (10000493)
PLEIGERPOMLEHT2MU,POM,leht,2,,,,1000,2000,must,,POM,M2,1,Ei,POM-C leht 02mm 1000x2000mm must,POM leht 2x1000x2000 must (PLEIGERPOMLEHT2MU)
10004994,POM,leht,2.5,,,,1000,2000,must,,POM,M2,1,Ei,"POM-C 2,5x1000x2000mm must",POM leht 2.5x1000x2000 must (10004994)
10004995,POM,leht,2.5,,,,1000,2000,natural,,POM,M2,1,Ei,"POM-C 2,5x1000x2000mm natural",POM leht 2.5x1000x2000 natural (10004995)
10000494,POM,leht,3,,,,1000,2000,natural,,POM,M2,1,Ei,POM-C 03x1000x2000mm natural,POM leht 3x1000x2000 natural (10000494)
10000495,POM,leht,3,,,,1000,2000,must,,POM,M2,1,Ei,POM-C 03x1000x2000mm must,POM leht 3x1000x2000 must (10000495)
10000496,POM,leht,4,,,,1000,2000,must,,POM,M2,1,Ei,POM-C 04x1000x2000mm must,POM leht 4x1000x2000 must (10000496)
10000497,POM,leht,4,,,,1000,2000,natural,,POM,M2,1,Ei,POM-C 04x1000x2000mm natural,POM leht 4x1000x2000 natural (10000497)
10000498,POM,leht,5,,,,1000,2000,natural,,POM,M2,1,Ei,POM-C 05x1000x2000mm natural,POM leht 5x1000x2000 natural (10000498)
10000499,POM,leht,5,,,,1000,2000,must,,POM,M2,1,Ei,POM-C 05x1000x2000mm must,POM leht 5x1000x2000 must (10000499)
10000500,POM,leht,6,,,,1000,2000,must,,POM,M2,1,Ei,POM-C 06x1000x2000mm must,POM leht 6x1000x2000 must (10000500)
10000501,POM,leht,6,,,,1000,2000,natural,,POM,M2,1,Ei,POM-C 06x1000x2000mm natural,POM leht 6x1000x2000 natural (10000501)
400266,POM,leht,6,,,,,,,,POM,M2,1,Ei,Klaastekstoliit leht 6mm,POM leht 6 (400266)
10000502,POM,leht,8,,,,1000,2000,must,,POM,M2,1,Ei,POM-C 08x1000x2000mm must,POM leht 8x1000x2000 must (10000502)
10000503,POM,leht,8,,,,1000,2000,natural,,POM,M2,1,Ei,POM-C 08x1000x2000mm natural,POM leht 8x1000x2000 natural (10000503)
10001493,POM,leht,8,,,,1200,2000,must,,POM,M2,1,Ei,POM-C 08x1200x2000mm must,POM leht 8x1200x2000 must (10001493)
10004252,POM,leht,8,,,,1200,2000,natural,,POM,M2,1,Ei,POM-C 08x1200x2000mm natural,POM leht 8x1200x2000 natural (10004252)
10004414,POM,leht,8,,,,1000,1200,natural,,POM,M2,1,Ei,POM-C 08x1000x1200mm natural,POM leht 8x1000x1200 natural (10004414)
10006636,POM,leht,8,,,,1000,1000,natural,,POM,M2,1,Ei,POM-C 08x1000x1000mm natural,POM leht 8x1000x1000 natural (10006636)
10011509,POM,leht,8,,,,1000,2000,must,,POM,M2,1,Ei,POM-C 08x1000x2000mm must grade 2,POM leht 8x1000x2000 must (10011509)
POMLEHT08MU/1200X2,POM,leht,8,,,,1200,2000,must,,POM,M2,1,Ei,POM-C leht 08mm 1200x2000mm must,POM leht 8x1200x2000 must (POMLEHT08MU/1200X2)
10000504,POM,leht,10,,,,1000,2000,natural,,POM,M2,1,Ei,POM-C 10x1000x2000mm natural,POM leht 10x1000x2000 natural (10000504)
10000505,POM,leht,10,,,,610,3000,natural,,POM,M2,1,Ei,POM-C 10x610X3000mm natural,POM leht 10x610x3000 natural (10000505)
10000506,POM,leht,10,,,,1000,2000,must,,POM,M2,1,Ei,POM-C 10x1000x2000mm must,POM leht 10x1000x2000 must (10000506)
10000507,POM,leht,10,,,,1000,3000,natural,,POM,M2,1,Ei,POM-C 10x1000x3000mm natural,POM leht 10x1000x3000 natural (10000507)
10001434,POM,leht,10,,,,1200,3000,natural,,POM,M2,1,Ei,POM-C 10x1200x3000mm natural,POM leht 10x1200x3000 natural (10001434)
10003401,POM,leht,10,,,,1200,2000,natural,,POM,M2,1,Ei,POM-C 10x1200x2000mm natural,POM leht 10x1200x2000 natural (10003401)
10003601,POM,leht,10,,,,610,1000,must,,POM,M2,1,Ei,POM-ELS 10x610X1000mm must,POM leht 10x610x1000 must (10003601)
10006712,POM,leht,10,,,,1000,1000,must,,POM,M2,1,Ei,POM-C 10x1000x1000mm must,POM leht 10x1000x1000 must (10006712)
10006713,POM,leht,10,,,,610,1000,must,,POM,M2,1,Ei,POM-C 10x610x1000mm must,POM leht 10x610x1000 must (10006713)
10008691,POM,leht,10,,,,610,2000,must,,POM,M2,1,Ei,POM-ELS 10x610X2000mm must,POM leht 10x610x2000 must (10008691)
10011503,POM,leht,10,,,,1000,2000,must,,POM,M2,1,Ei,POM-C 10x1000x2000mm must grade 2,POM leht 10x1000x2000 must (10011503)
10011506,POM,leht,10,,,,1000,2000,natural,,POM,M2,1,Ei,POM-C 10x1000x2000mm natural grade 2,POM leht 10x1000x2000 natural (10011506)
CENTRO04216000103,POM,leht,10,,,,610,3000,natural,,POM,M2,1,Ei,POM-C leht 10mm 610X3000mm natural,POM leht 10x610x3000 natural (CENTRO04216000103)
PLEIGERPOMLEHT10MU,POM,leht,10,,,,1000,2000,must,,POM,M2,1,Ei,POM-C leht 10mm 1000x2000mm must,POM leht 10x1000x2000 must (PLEIGERPOMLEHT10MU)
10000508,POM,leht,12,,,,1000,2000,must,,POM,M2,1,Ei,POM-C 12x1000x2000mm must,POM leht 12x1000x2000 must (10000508)
10000509,POM,leht,12,,,,1000,2000,natural,,POM,M2,1,Ei,POM-C 12x1000x2000mm natural,POM leht 12x1000x2000 natural (10000509)
10002644,POM,leht,12,,,,1000,2000,valge,ESD,POM,M2,1,Ei,POM-ESD leht 12x1000x2000mm valge antist.,POM leht 12x1000x2000 ESD valge (10002644)
10013051,POM,leht,12,,,,610,3000,must,,POM,M2,1,Ei,POM-C 12x610x3000mm must,POM leht 12x610x3000 must (10013051)
10015797,POM,leht,12,,,,610,3000,natural,,POM,M2,1,Ei,POM-C 12x610x3000mm natural,POM leht 12x610x3000 natural (10015797)
PLEIGERPOMLEHT12/1.2,POM,leht,12,,,,1200,2000,must,,POM,M2,1,Ei,POM-C leht 12mm 1200x2000mm must,POM leht 12x1200x2000 must (PLEIGERPOMLEHT12/1.2)
10000987,POM,leht,15,,,,1000,2000,must,,POM,M2,1,Ei,POM-C 15x1000x2000mm must,POM leht 15x1000x2000 must (10000987)
10008643,POM,leht,15,,,,1000,2000,natural,,POM,M2,1,Ei,POM-C 15x1000x2000mm natural,POM leht 15x1000x2000 natural (10008643)
10014316,POM,leht,15,,,,1000,2000,sinine,,POM,M2,1,Ei,POM-C 15x1000x2000mm sinine RAL5002,POM leht 15x1000x2000 sinine (10014316)
400633,POM,leht,15,,,,1000,2000,,,POM,M2,1,Ei,PETP leht 15x1000x2000 mm,POM leht 15x1000x2000 (400633)
10000510,POM,leht,16,,,,1000,2000,must,,POM,M2,1,Ei,POM-C 16x1000x2000mm must,POM leht 16x1000x2000 must (10000510)
10000511,POM,leht,16,,,,1000,2000,natural,,POM,M2,1,Ei,POM-C 16x1000x2000mm natural,POM leht 16x1000x2000 natural (10000511)
10000512,POM,leht,16,,,,1200,2000,must,,POM,M2,1,Ei,POM-C 16x1200x2000mm must,POM leht 16x1200x2000 must (10000512)
10005528,POM,leht,16,,,,1000,1000,must,,POM,M2,1,Ei,POM-C 16x1000x1000mm must,POM leht 16x1000x1000 must (10005528)
10005641,POM,leht,16,,,,1200,2000,natural,,POM,M2,1,Ei,POM-C 16x1200x2000mm natural,POM leht 16x1200x2000 natural (10005641)
POM16,POM,leht,16,,,,1000,2000,must,,POM,M2,1,Ei,POM-C leht 16mm 1000x2000mm must,POM leht 16x1000x2000 must (POM16)
10000489,POM,leht,20,,,,610,1000,must,,POM,M2,1,Ei,POM-ELS 20x610x1000mm must,POM leht 20x610x1000 must (10000489)
10000513,POM,leht,20,,,,1000,2000,must,,POM,M2,1,Ei,POM-C 20x1000x2000mm must,POM leht 20x1000x2000 must (10000513)
10000514,POM,leht,20,,,,1000,2000,natural,,POM,M2,1,Ei,POM-C 20x1000x2000mm natural,POM leht 20x1000x2000 natural (10000514)
10000515,POM,leht,20,,,,1200,2000,must,,POM,M2,1,Ei,POM-C 20x1200x2000mm must,POM leht 20x1200x2000 must (10000515)
10002992,POM,leht,20,,,,1200,2000,,,POM,M2,1,Ei,POM-C 20x1200x2000mm natur,POM leht 20x1200x2000 (10002992)
10003608,POM,leht,20,,,,610,2000,natural,,POM,M2,1,Ei,POM-C 20x610x2000mm natural,POM leht 20x610x2000 natural (10003608)
10004335,POM,leht,20,,,,1000,1000,natural,,POM,M2,1,Ei,POM-C 20x1000x1000mm natural,POM leht 20x1000x1000 natural (10004335)
10005768,POM,leht,20,,,,1220,1000,must,,POM,M2,1,Ei,POM-C 20x1220x1000mm must,POM leht 20x1220x1000 must (10005768)
10006546,POM,leht,20,,,,1000,1000,must,,POM,M2,1,Ei,POM-C 20x1000x1000mm must,POM leht 20x1000x1000 must (10006546)
10006637,POM,leht,20,,,,610,1000,natural,,POM,M2,1,Ei,POM-C 20x610x1000mm natural,POM leht 20x610x1000 natural (10006637)
10006639,POM,leht,20,,,,610,2000,must,,POM,M2,1,Ei,POM-C 20x610x2000mm must,POM leht 20x610x2000 must (10006639)
10011507,POM,leht,20,,,,1000,2000,natural,,POM,M2,1,Ei,POM-C 20x1000x2000mm natural grade 2,POM leht 20x1000x2000 natural (10011507)
10000516,POM,leht,25,,,,1000,2000,must,,POM,M2,1,Ei,POM-C 25x1000x2000mm must,POM leht 25x1000x2000 must (10000516)
10000517,POM,leht,25,,,,1000,2000,natural,,POM,M2,1,Ei,POM-C 25x1000x2000mm natural,POM leht 25x1000x2000 natural (10000517)
10000518,POM,leht,25,,,,1200,2000,must,,POM,M2,1,Ei,POM-C 25x1200x2000mm must,POM leht 25x1200x2000 must (10000518)
10001437,POM,leht,25,,,,1000,3000,must,,POM,M2,1,Ei,POM-C 25x1000x3000mm must,POM leht 25x1000x3000 must (10001437)
10003627,POM,leht,25,,,,1200,2000,natural,,POM,M2,1,Ei,POM-C 25x1200x2000mm natural,POM leht 25x1200x2000 natural (10003627)
10004767,POM,leht,25,,,,610,1000,must,,POM,M2,1,Ei,POM-C 25x610x1000mm must,POM leht 25x610x1000 must (10004767)
10004768,POM,leht,25,,,,1200,3000,natural,,POM,M2,1,Ei,POM-C 25x1200x3000mm natural,POM leht 25x1200x3000 natural (10004768)
10006458,POM,leht,25,,,,610,2000,natural,,POM,M2,1,Ei,POM-C 25x610x2000mm natural,POM leht 25x610x2000 natural (10006458)
10015908,POM,leht,25,,,,610,3000,natural,,POM,M2,1,Ei,POM-C 25x610x3000mm natural,POM leht 25x610x3000 natural (10015908)
10000519,POM,leht,30,,,,1000,2000,natural,,POM,M2,1,Ei,POM-C 30x1000x2000mm natural,POM leht 30x1000x2000 natural (10000519)
10000520,POM,leht,30,,,,1200,2000,must,,POM,M2,1,Ei,POM-C 30x1200x2000mm must,POM leht 30x1200x2000 must (10000520)
10000521,POM,leht,30,,,,1000,1000,must,,POM,M2,1,Ei,POM-C 30x1000x1000mm must,POM leht 30x1000x1000 must (10000521)
10000598,POM,leht,30,,,,610,1000,must,,POM,M2,1,Ei,xxxPOM-ELS 30x610x1000mm must,POM leht 30x610x1000 must (10000598)
10000992,POM,leht,30,,,,610,1000,must,,POM,M2,1,Ei,POM-ELS 30x610x1000mm must,POM leht 30x610x1000 must (10000992)
10001432,POM,leht,30,,,,1000,2000,natural,,POM,M2,1,Ei,POM-C 30x1000x2000mm natural,POM leht 30x1000x2000 natural (10001432)
10001436,POM,leht,30,,,,1200,3000,must,,POM,M2,1,Ei,POM-C 30x1200x3000mm must,POM leht 30x1200x3000 must (10001436)
10001714,POM,leht,30,,,,1000,2000,must,,POM,M2,1,Ei,POM-C 30x1000x2000mm must,POM leht 30x1000x2000 must (10001714)
10003784,POM,leht,30,,,,1200,1000,must,,POM,M2,1,Ei,POM-C 30x1200x1000mm must,POM leht 30x1200x1000 must (10003784)
10004416,POM,leht,30,,,,600,2000,must,,POM,M2,1,Ei,POM-C 30x600x2000mm must,POM leht 30x600x2000 must (10004416)
10006459,POM,leht,30,,,,610,3000,must,,POM,M2,1,Ei,POM-C 30x610x3000mm must,POM leht 30x610x3000 must (10006459)
10006638,POM,leht,30,,,,1000,1000,natural,,POM,M2,1,Ei,POM-C 30x1000x1000mm natural,POM leht 30x1000x1000 natural (10006638)
10011508,POM,leht,30,,,,1000,2000,must,,POM,M2,1,Ei,POM-C 30x1000x2000mm must grade 2,POM leht 30x1000x2000 must (10011508)
10016310,POM,leht,30,,,,1220,3000,natural,,POM,M2,1,Ei,POM-C 30x1220x3000mm natural,POM leht 30x1220x3000 natural (10016310)
PLEIGERPOMLEHT30MU,POM,leht,30,,,,1000,2000,must,,POM,M2,1,Ei,POM-C leht 30mm 1000x2000mm must,POM leht 30x1000x2000 must (PLEIGERPOMLEHT30MU)
POM30,POM,leht,30,,,,1000,2000,must,,POM,M2,1,Ei,POM-C leht 30mm 1000x2000mm must,POM leht 30x1000x2000 must (POM30)
10009219,POM,leht,35,,,,1220,2000,natural,,POM,M2,1,Ei,POM-C 35x1220x2000mm natural,POM leht 35x1220x2000 natural (10009219)
10013451,POM,leht,36,,,,1000,1000,natural,,POM,M2,1,Ei,POM-C 36x1000x1000mm natural,POM leht 36x1000x1000 natural (10013451)
10000522,POM,leht,40,,,,1000,2000,must,,POM,M2,1,Ei,POM-C 40x1000x2000mm must,POM leht 40x1000x2000 must (10000522)
10000523,POM,leht,40,,,,1000,2000,natural,,POM,M2,1,Ei,POM-C 40x1000x2000mm natural,POM leht 40x1000x2000 natural (10000523)
10000524,POM,leht,40,,,,1200,2000,natural,,POM,M2,1,Ei,POM-C 40x1200x2000mm natural,POM leht 40x1200x2000 natural (10000524)
10002202,POM,leht,40,,,,610,1000,must,,POM,M2,1,Ei,POM-ELS 40x610x1000mm must,POM leht 40x610x1000 must (10002202)
10003628,POM,leht,40,,,,1200,2000,must,,POM,M2,1,Ei,POM-C 40x1200x2000mm must,POM leht 40x1200x2000 must (10003628)
10003785,POM,leht,40,,,,1200,1000,,,POM,M2,1,Ei,POM-C 40x1200x1000mm natur,POM leht 40x1200x1000 (10003785)
10004769,POM,leht,40,,,,610,1000,natural,,POM,M2,1,Ei,POM-C 40x610x1000mm natural,POM leht 40x610x1000 natural (10004769)
10004815,POM,leht,40,,,,610,3000,natural,,POM,M2,1,Ei,POM-C 40x610x3000mm natural,POM leht 40x610x3000 natural (10004815)
10004901,POM,leht,40,,,,500,3000,natural,,POM,M2,1,Ei,POM-C 40x500x3000mm natural,POM leht 40x500x3000 natural (10004901)
10005529,POM,leht,40,,,,1000,1000,natural,,POM,M2,1,Ei,POM-C 40x1000x1000mm natural,POM leht 40x1000x1000 natural (10005529)
10013452,POM,leht,45,,,,1000,2000,natural,,POM,M2,1,Ei,POM-C 45x1000x2000mm natural,POM leht 45x1000x2000 natural (10013452)
10013684,POM,leht,45,,,,1000,1000,natural,,POM,M2,1,Ei,POM-C 45x1000x1000mm natural,POM leht 45x1000x1000 natural (10013684)
10015655,POM,leht,45,,,,610,3000,natural,,POM,M2,1,Ei,POM-C 45x610x3000mm natural,POM leht 45x610x3000 natural (10015655)
10000491,POM,leht,50,,,,610,1000,must,,POM,M2,1,Ei,POM-ELS 50x610x1000mm must,POM leht 50x610x1000 must (10000491)
10000525,POM,leht,50,,,,1000,2000,must,,POM,M2,1,Ei,POM-C 50x1000x2000mm must,POM leht 50x1000x2000 must (10000525)
10000526,POM,leht,50,,,,1000,2000,natural,,POM,M2,1,Ei,POM-C 50x1000x2000mm natural,POM leht 50x1000x2000 natural (10000526)
10002911,POM,leht,50,,,,1200,2000,natural,,POM,M2,1,Ei,POM-C 50x1200x2000mm natural,POM leht 50x1200x2000 natural (10002911)
10003629,POM,leht,50,,,,1200,2000,must,,POM,M2,1,Ei,POM-C 50x1200x2000mm must,POM leht 50x1200x2000 must (10003629)
10003997,POM,leht,50,,,,1200,1000,must,,POM,M2,1,Ei,POM-C 50x1200x1000mm must,POM leht 50x1200x1000 must (10003997)
10004415,POM,leht,50,,,,600,2000,natural,,POM,M2,1,Ei,POM-C 50x600x2000mm natural,POM leht 50x600x2000 natural (10004415)
10004733,POM,leht,50,,,,610,2000,must,,POM,M2,1,Ei,POM-C 50x610x2000mm must,POM leht 50x610x2000 must (10004733)
10004735,POM,leht,50,,,,610,1000,must,,POM,M2,1,Ei,POM-C 50x610x1000mm must,POM leht 50x610x1000 must (10004735)
10005470,POM,leht,50,,,,1000,1000,natural,,POM,M2,1,Ei,POM-C 50x1000x1000mm natural,POM leht 50x1000x1000 natural (10005470)
10007084,POM,leht,50,,,,1200,1000,natural,,POM,M2,1,Ei,POM-C 50x1200x1000mm natural,POM leht 50x1200x1000 natural (10007084)
10011415,POM,leht,50,,,,1220,3000,natural,,POM,M2,1,Ei,POM-C 50x1220x3000mm natural,POM leht 50x1220x3000 natural (10011415)
10011504,POM,leht,50,,,,1000,2000,must,,POM,M2,1,Ei,POM-C 50x1000x2000mm must grade 2,POM leht 50x1000x2000 must (10011504)
10011505,POM,leht,50,,,,1000,2000,natural,,POM,M2,1,Ei,POM-C 50x1000x2000mm natural grade 2,POM leht 50x1000x2000 natural (10011505)
PLEIGERPOMLEHT50/1M,POM,leht,50,,,,1000,1000,natural,,POM,M2,1,Ei,POM-C leht 50mm 1000x1000mm natural,POM leht 50x1000x1000 natural (PLEIGERPOMLEHT50/1M)
PLEIGERPOMLEHT50MU,POM,leht,50,,,,1000,1000,must,,POM,M2,1,Ei,POM-C leht 50mm 1000x1000mm must,POM leht 50x1000x1000 must (PLEIGERPOMLEHT50MU)
POMLEHT50/1200NAT,POM,leht,50,,,,1200,2000,natural,,POM,M2,1,Ei,POM-C leht 50mm 1200x2000mm natural,POM leht 50x1200x2000 natural (POMLEHT50/1200NAT)
10002203,POM,leht,60,,,,610,1000,must,,POM,M2,1,Ei,POM-ELS 60x610x1000mm must,POM leht 60x610x1000 must (10002203)
10002556,POM,leht,60,,,,1000,2000,natural,,POM,M2,1,Ei,POM-C 60x1000x2000mm natural,POM leht 60x1000x2000 natural (10002556)
10003594,POM,leht,60,,,,1200,2000,natural,,POM,M2,1,Ei,POM-C 60x1200x2000mm natural,POM leht 60x1200x2000 natural (10003594)
10004044,POM,leht,60,,,,1000,2000,must,,POM,M2,1,Ei,POM-C 60x1000x2000mm must,POM leht 60x1000x2000 must (10004044)
10011510,POM,leht,60,,,,1000,2000,natural,,POM,M2,1,Ei,POM-C 60x1000x2000mm natural grade 2,POM leht 60x1000x2000 natural (10011510)
10012002,POM,leht,60,,,,1000,2000,natural,,POM,M2,1,Ei,POM-C 60x1000x2000mm natural grade 2,POM leht 60x1000x2000 natural (10012002)
10000988,POM,leht,70,,,,1000,2000,must,,POM,M2,1,Ei,POM-C 70x1000x2000mm must,POM leht 70x1000x2000 must (10000988)
10001986,POM,leht,80,,,,1000,2000,must,,POM,M2,1,Ei,POM-C 80x1000x2000mm must,POM leht 80x1000x2000 must (10001986)
10015685,POM,leht,80,,,,610,1000,natural,,POM,M2,1,Ei,POM-C 80x610x1000mm natural,POM leht 80x610x1000 natural (10015685)
10000986,POM,leht,100,,,,1000,2000,must,,POM,M2,1,Ei,POM-C 100x1000x2000mm must,POM leht 100x1000x2000 must (10000986)
10001563,POM,leht,100,,,,240,1795,must,,POM,M2,1,Ei,POM-C 100x240x1795mm must,POM leht 100x240x1795 must (10001563)
10001985,POM,leht,100,,,,1000,1000,must,,POM,M2,1,Ei,POM-C 100x1000x1000mm must,POM leht 100x1000x1000 must (10001985)
10004098,POM,leht,100,,,,1000,3000,must,,POM,M2,1,Ei,POM-C 100x1000x3000mm must,POM leht 100x1000x3000 must (10004098)
10004276,POM,leht,100,,,,600,1000,must,,POM,M2,1,Ei,POM-C 100x600x1000mm must,POM leht 100x600x1000 must (10004276)
10001450,POM,leht,110,,,,610,2000,natural,,POM,M2,1,Ei,POM-C 110x610x2000mm natural,POM leht 110x610x2000 natural (10001450)
GE4574030040,POM,leht,135,,,,,870,must,,POM,M2,1,Ei,POM-ELS leht 40mmx135x870mm must,POM leht 135x870 must (GE4574030040)
POMLF90MU,POM,leht,158,,,,,185,must,,POM,M2,1,Ei,POM LF 90mmx158x185mm must,POM leht 158x185 must (POMLF90MU)
PLASTENAPOMLEHT80,POM,leht,280,,,,,1000,,,POM,M2,1,Ei,POM-C leht 80mmx280x1000mm,POM leht 280x1000 (PLASTENAPOMLEHT80)
10000490,POM,leht,610,,,,,1000/2000,must,,POM,M2,1,Ei,POM-ELS 30x610x1000/2000mm must,POM leht 610x1000/2000 must (10000490)
10000597,POM,leht,610,,,,,1000/2000,must,,POM,M2,1,Ei,POM-ELS 20x610x1000/2000mm must,POM leht 610x1000/2000 must (10000597)
10000991,POM,leht,610,,,,,1000/2000,must,,POM,M2,1,Ei,POM-ELS 15x610x1000/2000mm must,POM leht 610x1000/2000 must (10000991)
10001561,POM,leht,610,,,,,1000/2000,must,,POM,M2,1,Ei,POM-ELS 12x610x1000/2000mm must,POM leht 610x1000/2000 must (10001561)
10004091,POM,leht,610,,,,,1000/2000,natural,,POM,M2,1,Ei,POM-C 50x610x1000/2000mm natural,POM leht 610x1000/2000 natural (10004091)
10006834,POM,leht,610,,,,,1000/2000,must,,POM,M2,1,Ei,POM-C 30x610x1000/2000mm must,POM leht 610x1000/2000 must (10006834)
GE4270036240,POM,leht,610,,,,,1000,must,,POM,M2,1,Ei,POM-C leht 40mmx610x1000mm must,POM leht 610x1000 must (GE4270036240)
GE4570036230,POM,leht,610,,,,,1000,must,,POM,M2,1,Ei,POM-ELS leht 30mmx610x1000mm must,POM leht 610x1000 must (GE4570036230)
GE4574030015,POM,leht,610,,,,,2000,must,,POM,M2,1,Ei,POM-ELS leht 15mmx610x2000mm must,POM leht 610x2000 must (GE4574030015)
GE4574030050,POM,leht,610,,,,,1000,must,,POM,M2,1,Ei,POM-ELS leht 50mmx610x1000mm must,POM leht 610x1000 must (GE4574030050)
GE4574030060,POM,leht,610,,,,,850,must,,POM,M2,1,Ei,POM-ELS leht 60mmx610x850mm must,POM leht 610x850 must (GE4574030060)
400214,POM,leht,1000,,,,,2000,must,,POM,M2,1,Ei,POM-H leht 30mmx1000x2000mm must,POM leht 1000x2000 must (400214)
GE4270131040,POM,leht,1000,,,,,1000,natural,,POM,M2,1,Ei,POM-C leht 40mmx1000x1000mm natural,POM leht 1000x1000 natural (GE4270131040)
GE4270131050,POM,leht,1000,,,,,1000,natural,,POM,M2,1,Ei,POM-C leht 50mmx1000x1000mm natural,POM leht 1000x1000 natural (GE4270131050)
GE4272031010,POM,leht,1000,,,,,2000,must,,POM,M2,1,Ei,POM-C leht 10mmx1000x2000mm must,POM leht 1000x2000 must (GE4272031010)
GE4272031050,POM,leht,1000,,,,,2000,must,,POM,M2,1,Ei,POM-C leht 50mmx1000x2000mm must,POM leht 1000x2000 must (GE4272031050)
GE4272131010,POM,leht,1000,,,,,2000,natural,,POM,M2,1,Ei,POM-C leht 10mmx1000x2000mm natural,POM leht 1000x2000 natural (GE4272131010)
GE4272131020,POM,leht,1000,,,,,2000,natural,,POM,M2,1,Ei,POM-C leht 20mmx1000x2000mm natural,POM leht 1000x2000 natural (GE4272131020)
GE4272131025,POM,leht,1000,,,,,2000,natural,,POM,M2,1,Ei,POM-C leht 25mmx1000x2000mm natural,POM leht 1000x2000 natural (GE4272131025)
GE4272131030,POM,leht,1000,,,,,2000,natural,,POM,M2,1,Ei,POM-C leht 30mmx1000x2000mm natural,POM leht 1000x2000 natural (GE4272131030)
GE4272131050,POM,leht,1000,,,,,2000,natural,,POM,M2,1,Ei,POM-C leht 50mmx1000x2000mm natural,POM leht 1000x2000 natural (GE4272131050)
GE4282031003,POM,leht,1000,,,,,2000,must,,POM,M2,1,Ei,POM-C leht 03mmx1000x2000mm must,POM leht 1000x2000 must (GE4282031003)
GE4282131002,POM,leht,1000,,,,,2000,natural,,POM,M2,1,Ei,POM-C leht 02mmx1000x2000mm natural,POM leht 1000x2000 natural (GE4282131002)
GE4282131003,POM,leht,1000,,,,,2000,natural,,POM,M2,1,Ei,POM-C leht 03mmx1000x2000mm natural,POM leht 1000x2000 natural (GE4282131003)
GE4282131005,POM,leht,1000,,,,,2000,natural,,POM,M2,1,Ei,POM-C leht 05mmx1000x2000mm natural,POM leht 1000x2000 natural (GE4282131005)
KUMM4,POM,leht,1000,,,,,2000,natural,,POM,M2,1,Ei,POM-C leht 50mmx1000x2000mm natural,POM leht 1000x2000 natural (KUMM4)
PLASTENAPOMLEHT50NAT,POM,leht,1000,,,,,2000,,,POM,M2,1,Ei,POM-C leht 50mmx1000x2000mm,POM leht 1000x2000 (PLASTENAPOMLEHT50NAT)
PLEIGERPOMLEHT80,POM,leht,1000,,,,,1000,natural,,POM,M2,1,Ei,POM-C leht 80mmx1000x1000mm natural,POM leht 1000x1000 natural (PLEIGERPOMLEHT80)
POMH30M,POM,leht,1000,,,,,2000,must,,POM,M2,1,Ei,POM-H leht 30mmx1000x2000mm must,POM leht 1000x2000 must (POMH30M)
TRAIDPOMLEHT50MUST,POM,leht,1000,,,,,2000,must,,POM,M2,1,Ei,POM-C leht 50mmx1000x2000mm must,POM leht 1000x2000 must (TRAIDPOMLEHT50MUST)
TRAIDPOMLEHT50NAT,POM,leht,1000,,,,,2000,natural,,POM,M2,1,Ei,POM-C leht 50mmx1000x2000mm natural,POM leht 1000x2000 natural (TRAIDPOMLEHT50NAT)
400484,POM,leht,1050,,,,,2455,,,POM,M2,1,Ei,Klaastekstoliit leht 5mmx1050x2455mm,POM leht 1050x2455 (400484)
400342,POM,muu,3,,,,,,valge,,POM,TK,1,Ei,POM-C 3mm valge detailid,POM muu valge (400342)
400343,POM,muu,3,,,,,,valge,,POM,TK,1,Ei,POM-C 3mm valge detailid,POM muu valge (400343)
410081,POM,muu,3,,,,,,,,POM,TK,1,Ei,POM seib 5x30xmm ava 3 mm,POM muu (410081)
400064,POM,muu,5,,,,,,valge,,POM,KMPL,1,Ei,POM valge 5 mm detailide komplekt,POM muu valge (400064)
410080,POM,muu,5,,,,,30,,,POM,TK,1,Ei,POM-C leht 05x30 mm,POM muu 30 (410080)
TOOTMINE1143,POM,muu,5,,,,44,560,must,,POM,TK,1,Ei,POM-C riba 5x44x560mm must,POM muu 560 must (TOOTMINE1143)
10015654,POM,muu,10,,,,415,2710,natural,,POM,TK,1,Ei,POM-C 10x415x2710mm natural,POM muu 2710 natural (10015654)
700120,POM,muu,15,,,,280,550,,,POM,TK,1,Ei,POM 15x280x550mm,POM muu 550 (700120)
10016148,POM,muu,20,,,,400,590,must,,POM,TK,1,Ei,POM-ELS 20x400x590mm must,POM muu 590 must (10016148)
10003634,POM,muu,27,,,,55,160,,,POM,TK,1,Ei,POM detail 27x55x160mm,POM muu 160 (10003634)
410118,POM,muu,28,,,,,,,,POM,TK,1,Ei,Puks POM 28xD60/28 mm,POM muu (410118)
PLAS131,POM,muu,30,,,,,,,,POM,TK,1,Ei,POM ratas D60 L30mm,POM muu (PLAS131)
